asin,fnsku,product_name,fulfillment_center,country_code,longest_side,median_side,shortest_side,measurement_units,weight,weight_units,item_volume,volume_units,product_size_tier,average_quantity_on_hand,average_quantity_pending_removal,estimated_total_item_volume,month_of_charge,storage_utilization_ratio,storage_utilization_ratio_units,base_rate,utilization_surcharge_rate,avg_qty_for_sus,est_vol_for_sus,est_base_msf,est_sus,currency,estimated_monthly_storage_fee,category,eligible_for_inventory_discount,qualifies_for_inventory_discount,total_incentive_fee_amount,breakdown_incentive_fee_amount,average_quantity_customer_orders,storage_utilization_ratio_num,storage_utilization_ratio_cat,volume_units_adapt,breakdown_incentive_fee_amount_clean,item_volume_m3,estimated_total_item_volume_m3,est_vol_for_sus_m3,base_rate_per_m3,utilization_surcharge_rate_per_m3,volume_units_standardized
B0F1F2PQPK,X0029D24LR,TUBOPLUS 29PSI X3e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Incluye Inflador con Manómetro,RMU1,ES,25.5,8.9,8.9,centimeters,0.38,kilograms,0.002,cubic meters,Standard-Size,10.2,0.0,0.0205,2025-04-01,6.7,weeks,27.54,0.0,0.0,0.0,0.5635,0.0,EUR,0.5635,Others,False,False,0.0,--,0.07,6.7,Menos de 6 meses,0.002,0.0,0.002,0.0205,0.0,27.54,0.0,cubic meters
B0F1F1D2PR,X0029D5M9D,TUBOPLUS 29PSI X4e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida),RMU1,ES,30.8,8.9,8.7,centimeters,0.3,kilograms,0.0024,cubic meters,Standard-Size,7.27,0.0,0.0173,2025-04-01,6.7,weeks,27.54,0.0,0.0,0.0,0.4771,0.0,EUR,0.4771,Others,False,False,0.0,--,0.0,6.7,Menos de 6 meses,0.0024,0.0,0.0024,0.0173,0.0,27.54,0.0,cubic meters
B0F1F2KX6J,X0029D6HAL,TUBOPLUS 29PSI X4e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Incluye Inflador con Manómetro,RMU1,ES,31.0,9.2,8.8,centimeters,0.44,kilograms,0.0025,cubic meters,Standard-Size,9.53,0.0,0.0239,2025-04-01,6.7,weeks,27.54,0.0,0.0,0.0,0.6587,0.0,EUR,0.6587,Others,False,False,0.0,--,0.0,6.7,Menos de 6 meses,0.0025,0.0,0.0025,0.0239,0.0,27.54,0.0,cubic meters
B0183RZ2VI,X000GERVU5,Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Naranja,SVQ1,ES,20.0,9.0,9.0,centimeters,0.32,kilograms,0.0016,cubic meters,Standard-Size,9.9,0.0,0.0159,2025-04-01,6.7,weeks,27.54,0.0,0.03,0.0001,0.4387,0.0,EUR,0.4387,Others,False,False,0.0,--,0.07,6.7,Menos de 6 meses,0.0016,0.0,0.0016,0.0159,0.0001,27.54,0.0,cubic meters
B07ZTHSVCK,X0013ZBBK7,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,SVQ1,ES,30.8,8.6,8.2,centimeters,0.6,kilograms,0.0022,cubic meters,Standard-Size,104.0,0.0,0.2249,2025-04-01,6.7,weeks,27.54,0.0,31.23,0.0678,6.1933,0.0,EUR,6.1933,Others,False,False,0.0,--,0.43,6.7,Menos de 6 meses,0.0022,0.0,0.0022,0.2249,0.0678,27.54,0.0,cubic meters
B0BTDTVCG2,X001PQP7JP,Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Blanco,SVQ1,ES,20.2,8.3,8.1,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,36.0,0.0,0.0487,2025-04-01,6.7,weeks,27.54,0.0,0.2,0.0003,1.3414,0.0,EUR,1.3414,Others,False,False,0.0,--,0.13,6.7,Menos de 6 meses,0.0014,0.0,0.0014,0.0487,0.0003,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,SVQ1,ES,31.2,8.4,8.4,centimeters,0.45,kilograms,0.0022,cubic meters,Standard-Size,35.6,0.0,0.0774,2025-04-01,6.7,weeks,27.54,0.0,0.17,0.0004,2.1321,0.0,EUR,2.1321,Others,False,False,0.0,--,0.43,6.7,Menos de 6 meses,0.0022,0.0,0.0022,0.0774,0.0004,27.54,0.0,cubic meters
B0CZMGFD3S,X001ZWRDZP,TUBOPLUS 29PSI X3e (Incluye Bomba de Aire),SVQ1,ES,24.5,9.0,8.9,centimeters,0.39,kilograms,0.002,cubic meters,Standard-Size,0.13,0.0,0.0003,2025-04-01,6.7,weeks,27.54,0.0,0.0,0.0,0.0072,0.0,EUR,0.0072,Others,False,False,0.0,--,0.0,6.7,Menos de 6 meses,0.002,0.0,0.002,0.0003,0.0,27.54,0.0,cubic meters
B0D1Z9TGWZ,X00209ZLGP,TUBOPLUS 29PSI X4e (No Incluye Bomba de Aire),SVQ1,ES,30.8,9.0,8.9,centimeters,0.3,kilograms,0.0025,cubic meters,Standard-Size,0.03,0.0,0.0001,2025-04-01,6.7,weeks,27.54,0.0,0.0,0.0,0.0023,0.0,EUR,0.0023,Others,False,False,0.0,--,0.0,6.7,Menos de 6 meses,0.0025,0.0,0.0025,0.0001,0.0,27.54,0.0,cubic meters
B0D22R7L7D,X0020AR9P5,TUBOPLUS 29PSI X3e (No Incluye Bomba de Aire),SVQ1,ES,25.2,8.8,8.7,centimeters,0.25,kilograms,0.0019,cubic meters,Standard-Size,0.1,0.0,0.0002,2025-04-01,6.7,weeks,27.54,0.0,0.1,0.0002,0.0053,0.0,EUR,0.0053,Others,False,False,0.0,--,0.0,6.7,Menos de 6 meses,0.0019,0.0,0.0019,0.0002,0.0002,27.54,0.0,cubic meters
B0D265ZYB6,X0020C2PYD,"TUBOPLUS 29PSI X4e (Incluye Bomba de Aire, 2)",SVQ1,ES,31.0,8.7,8.5,centimeters,0.46,kilograms,0.0023,cubic meters,Standard-Size,0.03,0.0,0.0001,2025-04-01,6.7,weeks,27.54,0.0,0.0,0.0,0.0021,0.0,EUR,0.0021,Others,False,False,0.0,--,0.0,6.7,Menos de 6 meses,0.0023,0.0,0.0023,0.0001,0.0,27.54,0.0,cubic meters
B0D87X42RN,X00231GYQL,TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado,SVQ1,ES,19.8,8.4,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,0.67,0.0,0.0009,2025-04-01,6.7,weeks,27.54,0.0,0.03,0.0,0.0244,0.0,EUR,0.0244,Others,False,False,0.0,--,0.03,6.7,Menos de 6 meses,0.0014,0.0,0.0014,0.0009,0.0,27.54,0.0,cubic meters
B0786KK4TG,X002326XGB,Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul,SVQ1,ES,19.9,8.5,8.4,centimeters,0.31,kilograms,0.0014,cubic meters,Standard-Size,19.33,0.0,0.0272,2025-04-01,6.7,weeks,27.54,0.0,0.2,0.0003,0.75,0.0,EUR,0.75,Others,False,False,0.0,--,0.17,6.7,Menos de 6 meses,0.0014,0.0,0.0014,0.0272,0.0003,27.54,0.0,cubic meters
B0F1F4FM85,X0029D0DRJ,TUBOPLUS 29PSI X3e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida),SVQ1,ES,25.5,8.9,8.9,centimeters,0.38,kilograms,0.002,cubic meters,Standard-Size,15.27,0.0,0.0308,2025-04-01,6.7,weeks,27.54,0.0,4.6,0.0093,0.8492,0.0,EUR,0.8492,Others,False,False,0.0,--,0.0,6.7,Menos de 6 meses,0.002,0.0,0.002,0.0308,0.0093,27.54,0.0,cubic meters
B0F1F2PQPK,X0029D24LR,TUBOPLUS 29PSI X3e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Incluye Inflador con Manómetro,SVQ1,ES,25.5,8.9,8.9,centimeters,0.38,kilograms,0.002,cubic meters,Standard-Size,7.3,0.0,0.0147,2025-04-01,6.7,weeks,27.54,0.0,4.6,0.0093,0.4061,0.0,EUR,0.4061,Others,False,False,0.0,--,0.0,6.7,Menos de 6 meses,0.002,0.0,0.002,0.0147,0.0093,27.54,0.0,cubic meters
B0F1F1D2PR,X0029D5M9D,TUBOPLUS 29PSI X4e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida),SVQ1,ES,30.8,8.9,8.7,centimeters,0.3,kilograms,0.0024,cubic meters,Standard-Size,6.37,0.0,0.0152,2025-04-01,6.7,weeks,27.54,0.0,3.5,0.0083,0.4182,0.0,EUR,0.4182,Others,False,False,0.0,--,0.0,6.7,Menos de 6 meses,0.0024,0.0,0.0024,0.0152,0.0083,27.54,0.0,cubic meters
B0F1F2KX6J,X0029D6HAL,TUBOPLUS 29PSI X4e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Incluye Inflador con Manómetro,SVQ1,ES,31.0,9.2,8.8,centimeters,0.44,kilograms,0.0025,cubic meters,Standard-Size,9.4,0.0,0.0236,2025-04-01,6.7,weeks,27.54,0.0,3.5,0.0088,0.6497,0.0,EUR,0.6497,Others,False,False,0.0,--,0.0,6.7,Menos de 6 meses,0.0025,0.0,0.0025,0.0236,0.0088,27.54,0.0,cubic meters
B0183RZ2VI,X000GERVU5,Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Naranja,ZAZ1,ES,20.0,9.0,9.0,centimeters,0.32,kilograms,0.0016,cubic meters,Standard-Size,19.87,0.0,0.0322,2025-04-01,6.7,weeks,27.54,0.0,0.0,0.0,0.8863,0.0,EUR,0.8863,Others,False,False,0.0,--,0.0,6.7,Menos de 6 meses,0.0016,0.0,0.0016,0.0322,0.0,27.54,0.0,cubic meters
B07ZTHSVCK,X0013ZBBK7,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,ZAZ1,ES,30.8,8.6,8.2,centimeters,0.6,kilograms,0.0022,cubic meters,Standard-Size,19.9,0.0,0.0432,2025-04-01,6.7,weeks,27.54,0.0,0.1,0.0002,1.1904,0.0,EUR,1.1904,Others,False,False,0.0,--,0.0,6.7,Menos de 6 meses,0.0022,0.0,0.0022,0.0432,0.0002,27.54,0.0,cubic meters
B0BTDTVCG2,X001PQP7JP,Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Blanco,ZAZ1,ES,20.2,8.3,8.1,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,16.67,0.0,0.0226,2025-04-01,6.7,weeks,27.54,0.0,0.0,0.0,0.6233,0.0,EUR,0.6233,Others,False,False,0.0,--,0.0,6.7,Menos de 6 meses,0.0014,0.0,0.0014,0.0226,0.0,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,ZAZ1,ES,31.2,8.4,8.4,centimeters,0.45,kilograms,0.0022,cubic meters,Standard-Size,57.13,0.0,0.1258,2025-04-01,6.7,weeks,27.54,0.0,0.0,0.0,3.4657,0.0,EUR,3.4657,Others,False,False,0.0,--,0.0,6.7,Menos de 6 meses,0.0022,0.0,0.0022,0.1258,0.0,27.54,0.0,cubic meters
B0D87X42RN,X00231GYQL,TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado,ZAZ1,ES,19.8,8.4,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,10.4,0.0,0.0145,2025-04-01,6.7,weeks,27.54,0.0,0.0,0.0,0.4001,0.0,EUR,0.4001,Others,False,False,0.0,--,0.0,6.7,Menos de 6 meses,0.0014,0.0,0.0014,0.0145,0.0,27.54,0.0,cubic meters
B0786KK4TG,X002326XGB,Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul,ZAZ1,ES,19.9,8.5,8.4,centimeters,0.31,kilograms,0.0014,cubic meters,Standard-Size,49.3,0.0,0.07,2025-04-01,6.7,weeks,27.54,0.0,0.0,0.0,1.9291,0.0,EUR,1.9291,Others,False,False,0.0,--,0.0,6.7,Menos de 6 meses,0.0014,0.0,0.0014,0.07,0.0,27.54,0.0,cubic meters
B0F1F4FM85,X0029D0DRJ,TUBOPLUS 29PSI X3e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida),ZAZ1,ES,25.5,8.9,8.9,centimeters,0.38,kilograms,0.002,cubic meters,Standard-Size,29.17,0.0,0.0417,2025-04-01,6.7,weeks,27.54,0.0,0.0,0.0,1.1478,0.0,EUR,1.1478,Others,False,False,0.4746820838484358,FBA_NEW_SELECTION:0.4747,0.0,6.7,Menos de 6 meses,0.002,0.4747,0.002,0.0417,0.0,27.54,0.0,cubic meters
B0F1F2PQPK,X0029D24LR,TUBOPLUS 29PSI X3e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Incluye Inflador con Manómetro,ZAZ1,ES,25.5,8.9,8.9,centimeters,0.38,kilograms,0.002,cubic meters,Standard-Size,25.8,0.0,0.0521,2025-04-01,6.7,weeks,27.54,0.0,0.0,0.0,1.4352,0.0,EUR,1.4352,Others,False,False,0.0,--,0.0,6.7,Menos de 6 meses,0.002,0.0,0.002,0.0521,0.0,27.54,0.0,cubic meters
B0F1F1D2PR,X0029D5M9D,TUBOPLUS 29PSI X4e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida),ZAZ1,ES,30.8,8.9,8.7,centimeters,0.3,kilograms,0.0024,cubic meters,Standard-Size,21.53,0.0,0.0514,2025-04-01,6.7,weeks,27.54,0.0,0.0,0.0,1.4143,0.0,EUR,1.4143,Others,False,False,0.0,--,0.0,6.7,Menos de 6 meses,0.0024,0.0,0.0024,0.0514,0.0,27.54,0.0,cubic meters
B0F1F2KX6J,X0029D6HAL,TUBOPLUS 29PSI X4e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Incluye Inflador con Manómetro,ZAZ1,ES,31.0,9.2,8.8,centimeters,0.44,kilograms,0.0025,cubic meters,Standard-Size,26.73,0.0,0.0671,2025-04-01,6.7,weeks,27.54,0.0,0.0,0.0,1.8478,0.0,EUR,1.8478,Others,False,False,0.0,--,0.0,6.7,Menos de 6 meses,0.0025,0.0,0.0025,0.0671,0.0,27.54,0.0,cubic meters
B0786KK4TG,X002326XGB,TUBOPLUS - TuboX3- Ball Pressurizer for Tennis and Padel - Blue Color,'CWL1',GB,19.7,8.4,8.4,centimeters,0.3,kilograms,0.0491,cubic feet,Standard-Size,1.0,0.0,0.0491,2025-05-01,>52,weeks,0.76,0.0,1.0,0.0491,0.04,0.0,GBP,0.04,Others,False,False,0.0,--,0.0,52.0,Superior a un año,0.0013903548799999998,0.0,0.0013903548799999998,0.0013903548799999998,0.0013903548799999998,26.839190869024748,0.0,cubic meters
B0BTDTVCG2,X001PQP7JP,TUBOPLUS TuboX3 Tennis- und Padelballdrucker | Weiß,'DEU1',DE,20.2,8.3,8.1,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,0.68,0.0,0.0009,2025-05-01,9.1,weeks,27.54,0.0,0.68,0.0009,0.0239,0.0,EUR,0.0239,Others,False,False,0.0,--,0.0,9.1,Menos de 6 meses,0.0014,0.0,0.0014,0.0009,0.0009,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,'DEU1',DE,31.4,8.8,8.7,centimeters,0.43,kilograms,0.0024,cubic meters,Standard-Size,0.1,0.0,0.0002,2025-05-01,9.1,weeks,27.54,0.0,0.1,0.0002,0.0061,0.0,EUR,0.0061,Others,False,False,0.0,--,0.0,9.1,Menos de 6 meses,0.0024,0.0,0.0024,0.0002,0.0002,27.54,0.0,cubic meters
B0183RZ2VI,X000GERVU5,TUBOPLUS Behälter Steht unter Druck (BLAU) Tennis/Padel,'DUS2',DE,20.0,9.0,9.0,centimeters,0.32,kilograms,0.0016,cubic meters,Standard-Size,0.84,0.0,0.0014,2025-05-01,9.1,weeks,27.54,0.0,0.84,0.0014,0.0384,0.0,EUR,0.0384,Others,False,False,0.0,--,0.0,9.1,Menos de 6 meses,0.0016,0.0,0.0016,0.0014,0.0014,27.54,0.0,cubic meters
B07ZTHSVCK,X0013ZBBK7,"TUBOPLUS POLICARBONATO UG-965T-RORR Tubox4 Crystal + Pumpe mit Manometer Beto-Tennis-und Paddelbälle, Transparent, 4 Pelotas",'DUS2',DE,30.8,8.6,8.2,centimeters,0.6,kilograms,0.0022,cubic meters,Standard-Size,0.84,0.0,0.0018,2025-05-01,9.1,weeks,27.54,0.0,0.84,0.0018,0.0515,0.0,EUR,0.0515,Others,False,False,0.0,--,0.0,9.1,Menos de 6 meses,0.0022,0.0,0.0022,0.0018,0.0018,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,'DUS2',DE,31.4,8.8,8.7,centimeters,0.43,kilograms,0.0024,cubic meters,Standard-Size,0.26,0.0,0.0006,2025-05-01,9.1,weeks,27.54,0.0,0.26,0.0006,0.0175,0.0,EUR,0.0175,Others,False,False,0.0,--,0.0,9.1,Menos de 6 meses,0.0024,0.0,0.0024,0.0006,0.0006,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,'DUS2',DE,31.4,8.8,8.7,centimeters,0.43,kilograms,0.0024,cubic meters,Standard-Size,0.77,0.0,0.0019,2025-05-01,9.1,weeks,27.54,0.0,0.77,0.0019,0.0526,0.0,EUR,0.0526,Others,False,False,0.0,--,0.0,9.1,Menos de 6 meses,0.0024,0.0,0.0024,0.0019,0.0019,27.54,0.0,cubic meters
B0183RZ2VI,X000GERVU5,TUBOPLUS Behälter Steht unter Druck (BLAU) Tennis/Padel,'DUS4',DE,20.0,9.0,9.0,centimeters,0.32,kilograms,0.0016,cubic meters,Standard-Size,1.0,0.0,0.0016,2025-05-01,9.1,weeks,27.54,0.0,0.68,0.0011,0.0446,0.0,EUR,0.0446,Others,False,False,0.0,--,0.0,9.1,Menos de 6 meses,0.0016,0.0,0.0016,0.0016,0.0011,27.54,0.0,cubic meters
B0BTDTVCG2,X001PQP7JP,TUBOPLUS TuboX3 Tennis- und Padelballdrucker | Weiß,'DUS4',DE,20.2,8.3,8.1,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,1.0,0.0,0.0014,2025-05-01,9.1,weeks,27.54,0.0,1.0,0.0014,0.0374,0.0,EUR,0.0374,Others,False,False,0.0,--,0.0,9.1,Menos de 6 meses,0.0014,0.0,0.0014,0.0014,0.0014,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,'DUS4',DE,31.4,8.8,8.7,centimeters,0.43,kilograms,0.0024,cubic meters,Standard-Size,3.0,0.0,0.0072,2025-05-01,9.1,weeks,27.54,0.0,1.65,0.004,0.1984,0.0,EUR,0.1984,Others,False,False,0.0,--,0.0,9.1,Menos de 6 meses,0.0024,0.0,0.0024,0.0072,0.004,27.54,0.0,cubic meters
B07ZTHSVCK,X001T0EPOZ,"TUBOPLUS POLICARBONATO UG-965T-RORR Tubox4 Crystal + Pumpe mit Manometer Beto-Tennis-und Paddelbälle, Transparent, 4 Pelotas",'DUS4',DE,30.9,8.4,8.4,centimeters,0.81,kilograms,0.0022,cubic meters,Standard-Size,1.0,0.0,0.0022,2025-05-01,9.1,weeks,27.54,0.0,1.0,0.0022,0.06,0.0,EUR,0.06,Others,False,False,0.0,--,0.0,9.1,Menos de 6 meses,0.0022,0.0,0.0022,0.0022,0.0022,27.54,0.0,cubic meters
B0D1Z9TGWZ,X00209ZLGP,TUBOPLUS 29PSI X4e (keine Luftpumpe im Lieferumfang enthalten),'DUS4',DE,30.8,9.0,8.9,centimeters,0.3,kilograms,0.0025,cubic meters,Standard-Size,1.0,0.0,0.0025,2025-05-01,9.1,weeks,27.54,0.0,1.0,0.0025,0.0679,0.0,EUR,0.0679,Others,False,False,0.0,--,0.0,9.1,Menos de 6 meses,0.0025,0.0,0.0025,0.0025,0.0025,27.54,0.0,cubic meters
B0D22R7L7D,X0020AR9P5,TUBOPLUS 29 PSI X3e (ohne Luftpumpe),'DUS4',DE,25.2,8.8,8.7,centimeters,0.25,kilograms,0.0019,cubic meters,Standard-Size,1.0,0.1,0.0017,2025-05-01,9.1,weeks,27.54,0.0,0.9,0.0017,0.0479,0.0,EUR,0.0479,Others,False,False,0.0,--,0.0,9.1,Menos de 6 meses,0.0019,0.0,0.0019,0.0017,0.0017,27.54,0.0,cubic meters
B0786KK4TG,X002326XGB,"TUBOPLUS ABS C1-O2UC-HPCJ TuboPlus-Tubox3-Tennis und Paddle Ball Druckregler-Blau, 3 Pelotas",'DUS4',DE,19.7,8.4,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,2.19,0.0,0.003,2025-05-01,9.1,weeks,27.54,0.0,1.58,0.0022,0.0839,0.0,EUR,0.0839,Others,False,False,0.0,--,0.0,9.1,Menos de 6 meses,0.0014,0.0,0.0014,0.003,0.0022,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,'FRA3',DE,31.4,8.8,8.7,centimeters,0.43,kilograms,0.0024,cubic meters,Standard-Size,0.84,0.0,0.002,2025-05-01,9.1,weeks,27.54,0.0,0.84,0.002,0.06,0.0,EUR,0.06,Others,False,False,0.0,--,0.0,9.1,Menos de 6 meses,0.0024,0.0,0.0024,0.002,0.002,27.54,0.0,cubic meters
B07ZTHSVCK,X0013ZBBK7,"TUBOPLUS POLICARBONATO UG-965T-RORR Tubox4 Crystal + Pumpe mit Manometer Beto-Tennis-und Paddelbälle, Transparent, 4 Pelotas",'FRA7',DE,30.8,8.6,8.2,centimeters,0.6,kilograms,0.0022,cubic meters,Standard-Size,2.84,0.0,0.0062,2025-05-01,9.1,weeks,27.54,0.0,2.84,0.0062,0.1681,0.0,EUR,0.1681,Others,False,False,0.0,--,0.0,9.1,Menos de 6 meses,0.0022,0.0,0.0022,0.0062,0.0062,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,'FRA7',DE,31.4,8.8,8.7,centimeters,0.43,kilograms,0.0024,cubic meters,Standard-Size,2.0,0.0,0.0048,2025-05-01,9.1,weeks,27.54,0.0,0.97,0.0023,0.1311,0.0,EUR,0.1311,Others,False,False,0.0,--,0.0,9.1,Menos de 6 meses,0.0024,0.0,0.0024,0.0048,0.0023,27.54,0.0,cubic meters
B07ZTHSVCK,X001T0EPOZ,"TUBOPLUS POLICARBONATO UG-965T-RORR Tubox4 Crystal + Pumpe mit Manometer Beto-Tennis-und Paddelbälle, Transparent, 4 Pelotas",'FRA7',DE,30.9,8.4,8.4,centimeters,0.81,kilograms,0.0022,cubic meters,Standard-Size,1.0,0.0,0.0022,2025-05-01,9.1,weeks,27.54,0.0,1.0,0.0022,0.0595,0.0,EUR,0.0595,Others,False,False,0.0,--,0.0,9.1,Menos de 6 meses,0.0022,0.0,0.0022,0.0022,0.0022,27.54,0.0,cubic meters
B0D22R7L7D,X0020AR9P5,TUBOPLUS 29 PSI X3e (ohne Luftpumpe),'FRA7',DE,25.2,8.8,8.7,centimeters,0.25,kilograms,0.0019,cubic meters,Standard-Size,1.0,0.23,0.0015,2025-05-01,9.1,weeks,27.54,0.0,0.77,0.0015,0.0407,0.0,EUR,0.0407,Others,False,False,0.0,--,0.0,9.1,Menos de 6 meses,0.0019,0.0,0.0019,0.0015,0.0015,27.54,0.0,cubic meters
B0786KK4TG,X002326XGB,"TUBOPLUS ABS C1-O2UC-HPCJ TuboPlus-Tubox3-Tennis und Paddle Ball Druckregler-Blau, 3 Pelotas",'FRA7',DE,19.7,8.4,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,0.81,0.0,0.0011,2025-05-01,9.1,weeks,27.54,0.0,0.81,0.0011,0.0306,0.0,EUR,0.0306,Others,False,False,0.0,--,0.0,9.1,Menos de 6 meses,0.0014,0.0,0.0014,0.0011,0.0011,27.54,0.0,cubic meters
B0183RZ2VI,X000GERVU5,TUBOPLUS Behälter Steht unter Druck (BLAU) Tennis/Padel,'HAM2',DE,20.0,9.0,9.0,centimeters,0.32,kilograms,0.0016,cubic meters,Standard-Size,3.0,0.0,0.0049,2025-05-01,9.1,weeks,27.54,0.0,2.03,0.0033,0.1333,0.0,EUR,0.1333,Others,False,False,0.0,--,0.0,9.1,Menos de 6 meses,0.0016,0.0,0.0016,0.0049,0.0033,27.54,0.0,cubic meters
B07ZTHSVCK,X0013ZBBK7,"TUBOPLUS POLICARBONATO UG-965T-RORR Tubox4 Crystal + Pumpe mit Manometer Beto-Tennis-und Paddelbälle, Transparent, 4 Pelotas",'HAM2',DE,30.8,8.6,8.2,centimeters,0.6,kilograms,0.0022,cubic meters,Standard-Size,1.0,0.0,0.0022,2025-05-01,9.1,weeks,27.54,0.0,1.0,0.0022,0.0596,0.0,EUR,0.0596,Others,False,False,0.0,--,0.0,9.1,Menos de 6 meses,0.0022,0.0,0.0022,0.0022,0.0022,27.54,0.0,cubic meters
B0BTDTVCG2,X001PQP7JP,TUBOPLUS TuboX3 Tennis- und Padelballdrucker | Weiß,'HAM2',DE,20.2,8.3,8.1,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,0.42,0.0,0.0006,2025-05-01,9.1,weeks,27.54,0.0,0.42,0.0006,0.0156,0.0,EUR,0.0156,Others,False,False,0.0,--,0.0,9.1,Menos de 6 meses,0.0014,0.0,0.0014,0.0006,0.0006,27.54,0.0,cubic meters
